level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
3	3	148	0	0	0	51.700000	334.611230	57.860000	11.422400	-1	###FLOW###
4	3	148	0	0	0	51.700000	334.611230	57.860000	5.372400	-1	###LINE###
5	3	148	0	0	0	51.70	334.61	14.88	5.37	100	A00-B99
5	3	148	0	0	1	70.40	334.61	13.31	5.37	100	Certain
5	3	148	0	0	2	84.70	334.61	17.12	5.37	100	infectious
5	3	148	0	0	3	102.85	334.61	6.71	5.37	100	and
4	3	148	0	1	0	70.400000	340.661230	31.420400	5.372400	-1	###LINE###
5	3	148	0	1	0	70.40	340.66	15.61	5.37	100	parasitic
5	3	148	0	1	1	86.90	340.66	14.92	5.37	100	diseases
3	3	149	0	0	0	115.500000	334.611230	96.320400	11.422400	-1	###FLOW###
4	3	149	0	0	0	115.500000	334.611230	96.320400	5.372400	-1	###LINE###
5	3	149	0	0	0	115.50	334.61	8.91	5.37	100	Bệnh
5	3	149	0	0	1	125.40	334.61	12.21	5.37	100	truyền
5	3	149	0	0	2	138.60	334.61	11.22	5.37	100	nhiễm
5	3	149	0	0	3	150.70	334.61	4.31	5.37	100	và
5	3	149	0	0	4	157.85	334.61	15.43	5.37	100	A00-A09
5	3	149	0	0	5	176.55	334.61	16.96	5.37	100	Intestinal
5	3	149	0	0	6	194.70	334.61	17.12	5.37	100	infectious
4	3	149	0	1	0	115.500000	340.661230	23.522400	5.372400	-1	###LINE###
5	3	149	0	1	0	115.50	340.66	4.19	5.37	100	ký
5	3	149	0	1	1	121.00	340.66	7.26	5.37	100	sinh
5	3	149	0	1	2	129.25	340.66	9.77	5.37	100	trùng
4	3	149	0	2	0	176.550000	340.661230	14.920400	5.372400	-1	###LINE###
5	3	149	0	2	0	176.55	340.66	14.92	5.37	100	diseases
3	3	150	0	0	0	217.250000	334.611230	34.315600	11.422400	-1	###FLOW###
4	3	150	0	0	0	217.250000	334.611230	34.315600	5.372400	-1	###LINE###
5	3	150	0	0	0	217.25	334.61	8.91	5.37	100	Bệnh
5	3	150	0	0	1	227.15	334.61	12.21	5.37	100	truyền
5	3	150	0	0	2	240.35	334.61	11.22	5.37	100	nhiễm
4	3	150	0	1	0	217.250000	340.661230	20.724000	5.372400	-1	###LINE###
5	3	150	0	1	0	217.25	340.66	11.97	5.37	100	đường
5	3	150	0	1	1	230.45	340.66	7.52	5.37	100	ruột
3	3	151	0	0	0	388.850000	334.611230	7.180800	5.372400	-1	###FLOW###
4	3	151	0	0	0	388.850000	334.611230	7.180800	5.372400	-1	###LINE###
5	3	151	0	0	0	388.85	334.61	7.18	5.37	100	A07
3	3	152	0	0	0	19.250000	352.761230	4.430800	5.372400	-1	###FLOW###
4	3	152	0	0	0	19.250000	352.761230	4.430800	5.372400	-1	###LINE###
5	3	152	0	0	0	19.25	352.76	4.43	5.37	100	56
3	3	153	0	0	0	32.450000	352.761230	1.108800	5.372400	-1	###FLOW###
4	3	153	0	0	0	32.450000	352.761230	1.108800	5.372400	-1	###LINE###
5	3	153	0	0	0	32.45	352.76	1.11	5.37	100	I
3	3	154	0	0	0	51.700000	352.761230	57.860000	11.422400	-1	###FLOW###
4	3	154	0	0	0	51.700000	352.761230	57.860000	5.372400	-1	###LINE###
5	3	154	0	0	0	51.70	352.76	14.88	5.37	100	A00-B99
5	3	154	0	0	1	70.40	352.76	13.31	5.37	100	Certain
5	3	154	0	0	2	84.70	352.76	17.12	5.37	100	infectious
5	3	154	0	0	3	102.85	352.76	6.71	5.37	100	and
4	3	154	0	1	0	70.400000	358.811230	31.420400	5.372400	-1	###LINE###
5	3	154	0	1	0	70.40	358.81	15.61	5.37	100	parasitic
5	3	154	0	1	1	86.90	358.81	14.92	5.37	100	diseases
3	3	155	0	0	0	115.500000	352.761230	96.320400	11.422400	-1	###FLOW###
4	3	155	0	0	0	115.500000	352.761230	96.320400	5.372400	-1	###LINE###
5	3	155	0	0	0	115.50	352.76	8.91	5.37	100	Bệnh
5	3	155	0	0	1	125.40	352.76	12.21	5.37	100	truyền
5	3	155	0	0	2	138.60	352.76	11.22	5.37	100	nhiễm
5	3	155	0	0	3	150.70	352.76	4.31	5.37	100	và
5	3	155	0	0	4	157.85	352.76	15.43	5.37	100	A00-A09
5	3	155	0	0	5	176.55	352.76	16.96	5.37	100	Intestinal
5	3	155	0	0	6	194.70	352.76	17.12	5.37	100	infectious
4	3	155	0	1	0	115.500000	358.811230	23.522400	5.372400	-1	###LINE###
5	3	155	0	1	0	115.50	358.81	4.19	5.37	100	ký
5	3	155	0	1	1	121.00	358.81	7.26	5.37	100	sinh
5	3	155	0	1	2	129.25	358.81	9.77	5.37	100	trùng
4	3	155	0	2	0	176.550000	358.811230	14.920400	5.372400	-1	###LINE###
5	3	155	0	2	0	176.55	358.81	14.92	5.37	100	diseases
3	3	156	0	0	0	217.250000	352.761230	34.315600	11.422400	-1	###FLOW###
4	3	156	0	0	0	217.250000	352.761230	34.315600	5.372400	-1	###LINE###
5	3	156	0	0	0	217.25	352.76	8.91	5.37	100	Bệnh
5	3	156	0	0	1	227.15	352.76	12.21	5.37	100	truyền
5	3	156	0	0	2	240.35	352.76	11.22	5.37	100	nhiễm
4	3	156	0	1	0	217.250000	358.811230	20.724000	5.372400	-1	###LINE###
5	3	156	0	1	0	217.25	358.81	11.97	5.37	100	đường
5	3	156	0	1	1	230.45	358.81	7.52	5.37	100	ruột
3	3	157	0	0	0	388.850000	352.761230	7.180800	5.372400	-1	###FLOW###
4	3	157	0	0	0	388.850000	352.761230	7.180800	5.372400	-1	###LINE###
5	3	157	0	0	0	388.85	352.76	7.18	5.37	100	A07
3	3	158	0	0	0	19.250000	370.911230	4.430800	5.372400	-1	###FLOW###
4	3	158	0	0	0	19.250000	370.911230	4.430800	5.372400	-1	###LINE###
5	3	158	0	0	0	19.25	370.91	4.43	5.37	100	57
3	3	159	0	0	0	32.450000	370.911230	1.108800	5.372400	-1	###FLOW###
4	3	159	0	0	0	32.450000	370.911230	1.108800	5.372400	-1	###LINE###
5	3	159	0	0	0	32.45	370.91	1.11	5.37	100	I
3	3	160	0	0	0	51.700000	370.911230	57.860000	11.422400	-1	###FLOW###
4	3	160	0	0	0	51.700000	370.911230	57.860000	5.372400	-1	###LINE###
5	3	160	0	0	0	51.70	370.91	14.88	5.37	100	A00-B99
5	3	160	0	0	1	70.40	370.91	13.31	5.37	100	Certain
5	3	160	0	0	2	84.70	370.91	17.12	5.37	100	infectious
5	3	160	0	0	3	102.85	370.91	6.71	5.37	100	and
4	3	160	0	1	0	70.400000	376.961230	31.420400	5.372400	-1	###LINE###
5	3	160	0	1	0	70.40	376.96	15.61	5.37	100	parasitic
5	3	160	0	1	1	86.90	376.96	14.92	5.37	100	diseases
3	3	161	0	0	0	115.500000	370.911230	96.320400	11.422400	-1	###FLOW###
4	3	161	0	0	0	115.500000	370.911230	96.320400	5.372400	-1	###LINE###
5	3	161	0	0	0	115.50	370.91	8.91	5.37	100	Bệnh
5	3	161	0	0	1	125.40	370.91	12.21	5.37	100	truyền
5	3	161	0	0	2	138.60	370.91	11.22	5.37	100	nhiễm
5	3	161	0	0	3	150.70	370.91	4.31	5.37	100	và
5	3	161	0	0	4	157.85	370.91	15.43	5.37	100	A00-A09
5	3	161	0	0	5	176.55	370.91	16.96	5.37	100	Intestinal
5	3	161	0	0	6	194.70	370.91	17.12	5.37	100	infectious
4	3	161	0	1	0	115.500000	376.961230	23.522400	5.372400	-1	###LINE###
5	3	161	0	1	0	115.50	376.96	4.19	5.37	100	ký
5	3	161	0	1	1	121.00	376.96	7.26	5.37	100	sinh
5	3	161	0	1	2	129.25	376.96	9.77	5.37	100	trùng
4	3	161	0	2	0	176.550000	376.961230	14.920400	5.372400	-1	###LINE###
5	3	161	0	2	0	176.55	376.96	14.92	5.37	100	diseases
3	3	162	0	0	0	217.250000	370.911230	34.315600	11.422400	-1	###FLOW###
4	3	162	0	0	0	217.250000	370.911230	34.315600	5.372400	-1	###LINE###
5	3	162	0	0	0	217.25	370.91	8.91	5.37	100	Bệnh
5	3	162	0	0	1	227.15	370.91	12.21	5.37	100	truyền
5	3	162	0	0	2	240.35	370.91	11.22	5.37	100	nhiễm
4	3	162	0	1	0	217.250000	376.961230	20.724000	5.372400	-1	###LINE###
5	3	162	0	1	0	217.25	376.96	11.97	5.37	100	đường
5	3	162	0	1	1	230.45	376.96	7.52	5.37	100	ruột
3	3	163	0	0	0	388.850000	370.911230	7.180800	5.372400	-1	###FLOW###
4	3	163	0	0	0	388.850000	370.911230	7.180800	5.372400	-1	###LINE###
5	3	163	0	0	0	388.85	370.91	7.18	5.37	100	A07
3	3	164	0	0	0	19.250000	389.061230	4.430800	5.372400	-1	###FLOW###
4	3	164	0	0	0	19.250000	389.061230	4.430800	5.372400	-1	###LINE###
5	3	164	0	0	0	19.25	389.06	4.43	5.37	100	58
3	3	165	0	0	0	32.450000	389.061230	1.108800	5.372400	-1	###FLOW###
4	3	165	0	0	0	32.450000	389.061230	1.108800	5.372400	-1	###LINE###
5	3	165	0	0	0	32.45	389.06	1.11	5.37	100	I
3	3	166	0	0	0	51.700000	389.061230	57.860000	11.422400	-1	###FLOW###
4	3	166	0	0	0	51.700000	389.061230	57.860000	5.372400	-1	###LINE###
5	3	166	0	0	0	51.70	389.06	14.88	5.37	100	A00-B99
5	3	166	0	0	1	70.40	389.06	13.31	5.37	100	Certain
5	3	166	0	0	2	84.70	389.06	17.12	5.37	100	infectious
5	3	166	0	0	3	102.85	389.06	6.71	5.37	100	and
4	3	166	0	1	0	70.400000	395.111230	31.420400	5.372400	-1	###LINE###
5	3	166	0	1	0	70.40	395.11	15.61	5.37	100	parasitic
5	3	166	0	1	1	86.90	395.11	14.92	5.37	100	diseases
3	3	167	0	0	0	115.500000	389.061230	96.320400	11.422400	-1	###FLOW###
4	3	167	0	0	0	115.500000	389.061230	96.320400	5.372400	-1	###LINE###
5	3	167	0	0	0	115.50	389.06	8.91	5.37	100	Bệnh
5	3	167	0	0	1	125.40	389.06	12.21	5.37	100	truyền
5	3	167	0	0	2	138.60	389.06	11.22	5.37	100	nhiễm
5	3	167	0	0	3	150.70	389.06	4.31	5.37	100	và
5	3	167	0	0	4	157.85	389.06	15.43	5.37	100	A00-A09
5	3	167	0	0	5	176.55	389.06	16.96	5.37	100	Intestinal
5	3	167	0	0	6	194.70	389.06	17.12	5.37	100	infectious
4	3	167	0	1	0	115.500000	395.111230	23.522400	5.372400	-1	###LINE###
5	3	167	0	1	0	115.50	395.11	4.19	5.37	100	ký
5	3	167	0	1	1	121.00	395.11	7.26	5.37	100	sinh
5	3	167	0	1	2	129.25	395.11	9.77	5.37	100	trùng
4	3	167	0	2	0	176.550000	395.111230	14.920400	5.372400	-1	###LINE###
5	3	167	0	2	0	176.55	395.11	14.92	5.37	100	diseases
3	3	168	0	0	0	217.250000	389.061230	34.315600	11.422400	-1	###FLOW###
4	3	168	0	0	0	217.250000	389.061230	34.315600	5.372400	-1	###LINE###
5	3	168	0	0	0	217.25	389.06	8.91	5.37	100	Bệnh
5	3	168	0	0	1	227.15	389.06	12.21	5.37	100	truyền
5	3	168	0	0	2	240.35	389.06	11.22	5.37	100	nhiễm
4	3	168	0	1	0	217.250000	395.111230	20.724000	5.372400	-1	###LINE###
5	3	168	0	1	0	217.25	395.11	11.97	5.37	100	đường
5	3	168	0	1	1	230.45	395.11	7.52	5.37	100	ruột
3	3	169	0	0	0	388.850000	389.061230	7.180800	5.372400	-1	###FLOW###
4	3	169	0	0	0	388.850000	389.061230	7.180800	5.372400	-1	###LINE###
5	3	169	0	0	0	388.85	389.06	7.18	5.37	100	A07
3	3	170	0	0	0	19.250000	425.911230	4.430800	5.372400	-1	###FLOW###
4	3	170	0	0	0	19.250000	425.911230	4.430800	5.372400	-1	###LINE###
5	3	170	0	0	0	19.25	425.91	4.43	5.37	100	59
3	3	171	0	0	0	32.450000	425.911230	1.108800	5.372400	-1	###FLOW###
4	3	171	0	0	0	32.450000	425.911230	1.108800	5.372400	-1	###LINE###
5	3	171	0	0	0	32.45	425.91	1.11	5.37	100	I
3	3	172	0	0	0	51.700000	425.911230	57.860000	11.422400	-1	###FLOW###
4	3	172	0	0	0	51.700000	425.911230	57.860000	5.372400	-1	###LINE###
5	3	172	0	0	0	51.70	425.91	14.88	5.37	100	A00-B99
5	3	172	0	0	1	70.40	425.91	13.31	5.37	100	Certain
5	3	172	0	0	2	84.70	425.91	17.12	5.37	100	infectious
5	3	172	0	0	3	102.85	425.91	6.71	5.37	100	and
4	3	172	0	1	0	70.400000	431.961230	31.420400	5.372400	-1	###LINE###
5	3	172	0	1	0	70.40	431.96	15.61	5.37	100	parasitic
5	3	172	0	1	1	86.90	431.96	14.92	5.37	100	diseases
3	3	173	0	0	0	115.500000	425.911230	96.320400	11.422400	-1	###FLOW###
4	3	173	0	0	0	115.500000	425.911230	96.320400	5.372400	-1	###LINE###
5	3	173	0	0	0	115.50	425.91	8.91	5.37	100	Bệnh
5	3	173	0	0	1	125.40	425.91	12.21	5.37	100	truyền
5	3	173	0	0	2	138.60	425.91	11.22	5.37	100	nhiễm
5	3	173	0	0	3	150.70	425.91	4.31	5.37	100	và
5	3	173	0	0	4	157.85	425.91	15.43	5.37	100	A00-A09
5	3	173	0	0	5	176.55	425.91	16.96	5.37	100	Intestinal
5	3	173	0	0	6	194.70	425.91	17.12	5.37	100	infectious
4	3	173	0	1	0	115.500000	431.961230	23.522400	5.372400	-1	###LINE###
5	3	173	0	1	0	115.50	431.96	4.19	5.37	100	ký
5	3	173	0	1	1	121.00	431.96	7.26	5.37	100	sinh
5	3	173	0	1	2	129.25	431.96	9.77	5.37	100	trùng
4	3	173	0	2	0	176.550000	431.961230	14.920400	5.372400	-1	###LINE###
5	3	173	0	2	0	176.55	431.96	14.92	5.37	100	diseases
3	3	174	0	0	0	217.250000	425.911230	34.315600	11.422400	-1	###FLOW###
4	3	174	0	0	0	217.250000	425.911230	34.315600	5.372400	-1	###LINE###
5	3	174	0	0	0	217.25	425.91	8.91	5.37	100	Bệnh
5	3	174	0	0	1	227.15	425.91	12.21	5.37	100	truyền
5	3	174	0	0	2	240.35	425.91	11.22	5.37	100	nhiễm
4	3	174	0	1	0	217.250000	431.961230	20.724000	5.372400	-1	###LINE###
5	3	174	0	1	0	217.25	431.96	11.97	5.37	100	đường
5	3	174	0	1	1	230.45	431.96	7.52	5.37	100	ruột
3	3	175	0	0	0	388.850000	425.911230	7.180800	5.372400	-1	###FLOW###
4	3	175	0	0	0	388.850000	425.911230	7.180800	5.372400	-1	###LINE###
5	3	175	0	0	0	388.85	425.91	7.18	5.37	100	A07
3	3	176	0	0	0	405.350000	425.911230	58.172400	17.472400	-1	###FLOW###
4	3	176	0	0	0	405.350000	425.911230	28.507600	5.372400	-1	###LINE###
5	3	176	0	0	0	405.35	425.91	10.34	5.37	100	Other
5	3	176	0	0	1	416.90	425.91	16.96	5.37	100	protozoal
4	3	176	0	1	0	441.650000	425.911230	21.872400	5.372400	-1	###LINE###
5	3	176	0	1	0	441.65	425.91	8.91	5.37	100	Bệnh
5	3	176	0	1	1	451.55	425.91	11.97	5.37	100	đường
4	3	176	0	2	0	405.350000	431.961230	57.860000	5.372400	-1	###LINE###
5	3	176	0	2	0	405.35	431.96	16.96	5.37	100	intestinal
5	3	176	0	2	1	423.50	431.96	14.92	5.37	100	diseases
5	3	176	0	2	2	441.65	431.96	7.52	5.37	100	ruột
5	3	176	0	2	3	450.45	431.96	4.52	5.37	100	do
5	3	176	0	2	4	455.95	431.96	7.26	5.37	100	đơn
4	3	176	0	3	0	441.650000	438.011230	16.161200	5.372400	-1	###LINE###
5	3	176	0	3	0	441.65	438.01	6.72	5.37	100	bào
5	3	176	0	3	1	449.35	438.01	8.46	5.37	100	khác
3	3	177	0	0	0	473.000000	425.911230	10.480800	5.372400	-1	###FLOW###
4	3	177	0	0	0	473.000000	425.911230	10.480800	5.372400	-1	###LINE###
5	3	177	0	0	0	473.00	425.91	10.48	5.37	100	A07.8
3	3	178	0	0	0	490.050000	425.911230	9.380800	5.372400	-1	###FLOW###
4	3	178	0	0	0	490.050000	425.911230	9.380800	5.372400	-1	###LINE###
5	3	178	0	0	0	490.05	425.91	9.38	5.37	100	A078
3	3	179	0	0	0	509.850000	425.911230	66.070400	23.522400	-1	###FLOW###
4	3	179	0	0	0	509.850000	425.911230	27.060000	5.372400	-1	###LINE###
5	3	179	0	0	0	509.85	425.91	10.34	5.37	100	Other
5	3	179	0	0	1	521.40	425.91	15.51	5.37	100	specified
4	3	179	0	1	0	547.250000	425.911230	16.957600	5.372400	-1	###LINE###
5	3	179	0	1	0	547.25	425.91	16.96	5.37	100	Intestinal
4	3	179	0	2	0	509.850000	431.961230	16.957600	5.372400	-1	###LINE###
5	3	179	0	2	0	509.85	431.96	16.96	5.37	100	protozoal
4	3	179	0	3	0	547.250000	431.961230	25.920400	5.372400	-1	###LINE###
5	3	179	0	3	0	547.25	431.96	25.92	5.37	100	trichomoniasis
4	3	179	0	4	0	509.850000	438.011230	61.120400	5.372400	-1	###LINE###
5	3	179	0	4	0	509.85	438.01	16.96	5.37	100	intestinal
5	3	179	0	4	1	528.00	438.01	14.92	5.37	100	diseases
5	3	179	0	4	2	547.25	438.01	23.72	5.37	100	Sarcocystosis
4	3	179	0	5	0	547.250000	444.061230	28.670400	5.372400	-1	###LINE###
5	3	179	0	5	0	547.25	444.06	28.67	5.37	100	Sarcosporidiosis
3	3	180	0	0	0	19.250000	468.811230	4.430800	5.372400	-1	###FLOW###
4	3	180	0	0	0	19.250000	468.811230	4.430800	5.372400	-1	###LINE###
5	3	180	0	0	0	19.25	468.81	4.43	5.37	100	60
3	3	181	0	0	0	32.450000	468.811230	1.108800	5.372400	-1	###FLOW###
4	3	181	0	0	0	32.450000	468.811230	1.108800	5.372400	-1	###LINE###
5	3	181	0	0	0	32.45	468.81	1.11	5.37	100	I
3	3	182	0	0	0	51.700000	468.811230	57.860000	11.422400	-1	###FLOW###
4	3	182	0	0	0	51.700000	468.811230	57.860000	5.372400	-1	###LINE###
5	3	182	0	0	0	51.70	468.81	14.88	5.37	100	A00-B99
5	3	182	0	0	1	70.40	468.81	13.31	5.37	100	Certain
5	3	182	0	0	2	84.70	468.81	17.12	5.37	100	infectious
5	3	182	0	0	3	102.85	468.81	6.71	5.37	100	and
4	3	182	0	1	0	70.400000	474.861230	31.420400	5.372400	-1	###LINE###
5	3	182	0	1	0	70.40	474.86	15.61	5.37	100	parasitic
5	3	182	0	1	1	86.90	474.86	14.92	5.37	100	diseases
3	3	183	0	0	0	115.500000	468.811230	96.320400	11.422400	-1	###FLOW###
4	3	183	0	0	0	115.500000	468.811230	96.320400	5.372400	-1	###LINE###
5	3	183	0	0	0	115.50	468.81	8.91	5.37	100	Bệnh
5	3	183	0	0	1	125.40	468.81	12.21	5.37	100	truyền
5	3	183	0	0	2	138.60	468.81	11.22	5.37	100	nhiễm
5	3	183	0	0	3	150.70	468.81	4.31	5.37	100	và
5	3	183	0	0	4	157.85	468.81	15.43	5.37	100	A00-A09
5	3	183	0	0	5	176.55	468.81	16.96	5.37	100	Intestinal
5	3	183	0	0	6	194.70	468.81	17.12	5.37	100	infectious
4	3	183	0	1	0	115.500000	474.861230	23.522400	5.372400	-1	###LINE###
5	3	183	0	1	0	115.50	474.86	4.19	5.37	100	ký
5	3	183	0	1	1	121.00	474.86	7.26	5.37	100	sinh
5	3	183	0	1	2	129.25	474.86	9.77	5.37	100	trùng
4	3	183	0	2	0	176.550000	474.861230	14.920400	5.372400	-1	###LINE###
5	3	183	0	2	0	176.55	474.86	14.92	5.37	100	diseases
3	3	184	0	0	0	217.250000	468.811230	34.315600	11.422400	-1	###FLOW###
4	3	184	0	0	0	217.250000	468.811230	34.315600	5.372400	-1	###LINE###
5	3	184	0	0	0	217.25	468.81	8.91	5.37	100	Bệnh
5	3	184	0	0	1	227.15	468.81	12.21	5.37	100	truyền
5	3	184	0	0	2	240.35	468.81	11.22	5.37	100	nhiễm
4	3	184	0	1	0	217.250000	474.861230	20.724000	5.372400	-1	###LINE###
5	3	184	0	1	0	217.25	474.86	11.97	5.37	100	đường
5	3	184	0	1	1	230.45	474.86	7.52	5.37	100	ruột
3	3	185	0	0	0	388.850000	468.811230	7.180800	5.372400	-1	###FLOW###
4	3	185	0	0	0	388.850000	468.811230	7.180800	5.372400	-1	###LINE###
5	3	185	0	0	0	388.85	468.81	7.18	5.37	100	A07
3	3	186	0	0	0	405.350000	468.811230	58.172400	17.472400	-1	###FLOW###
4	3	186	0	0	0	405.350000	468.811230	28.507600	5.372400	-1	###LINE###
5	3	186	0	0	0	405.35	468.81	10.34	5.37	100	Other
5	3	186	0	0	1	416.90	468.81	16.96	5.37	100	protozoal
4	3	186	0	1	0	441.650000	468.811230	21.872400	5.372400	-1	###LINE###
5	3	186	0	1	0	441.65	468.81	8.91	5.37	100	Bệnh
5	3	186	0	1	1	451.55	468.81	11.97	5.37	100	đường
4	3	186	0	2	0	405.350000	474.861230	57.860000	5.372400	-1	###LINE###
5	3	186	0	2	0	405.35	474.86	16.96	5.37	100	intestinal
5	3	186	0	2	1	423.50	474.86	14.92	5.37	100	diseases
5	3	186	0	2	2	441.65	474.86	7.52	5.37	100	ruột
5	3	186	0	2	3	450.45	474.86	4.52	5.37	100	do
5	3	186	0	2	4	455.95	474.86	7.26	5.37	100	đơn
4	3	186	0	3	0	441.650000	480.911230	16.161200	5.372400	-1	###LINE###
5	3	186	0	3	0	441.65	480.91	6.72	5.37	100	bào
5	3	186	0	3	1	449.35	480.91	8.46	5.37	100	khác
3	3	187	0	0	0	473.000000	468.811230	10.480800	5.372400	-1	###FLOW###
4	3	187	0	0	0	473.000000	468.811230	10.480800	5.372400	-1	###LINE###
5	3	187	0	0	0	473.00	468.81	10.48	5.37	100	A07.9
3	3	188	0	0	0	490.050000	468.811230	9.380800	5.372400	-1	###FLOW###
4	3	188	0	0	0	490.050000	468.811230	9.380800	5.372400	-1	###LINE###
5	3	188	0	0	0	490.05	468.81	9.38	5.37	100	A079
3	3	189	0	0	0	509.850000	468.811230	32.450000	17.472400	-1	###FLOW###
4	3	189	0	0	0	509.850000	468.811230	16.957600	5.372400	-1	###LINE###
5	3	189	0	0	0	509.85	468.81	16.96	5.37	100	Protozoal
4	3	189	0	1	0	509.850000	474.861230	32.450000	5.372400	-1	###LINE###
5	3	189	0	1	0	509.85	474.86	16.96	5.37	100	intestinal
5	3	189	0	1	1	528.00	474.86	14.30	5.37	100	disease,
4	3	189	0	2	0	509.850000	480.911230	19.910000	5.372400	-1	###LINE###
5	3	189	0	2	0	509.85	480.91	19.91	5.37	100	unspecified
3	3	190	0	0	0	19.250000	511.711230	4.430800	5.372400	-1	###FLOW###
4	3	190	0	0	0	19.250000	511.711230	4.430800	5.372400	-1	###LINE###
5	3	190	0	0	0	19.25	511.71	4.43	5.37	100	61
3	3	191	0	0	0	32.450000	511.711230	1.108800	5.372400	-1	###FLOW###
4	3	191	0	0	0	32.450000	511.711230	1.108800	5.372400	-1	###LINE###
5	3	191	0	0	0	32.45	511.71	1.11	5.37	100	I
3	3	192	0	0	0	51.700000	511.711230	57.860000	11.422400	-1	###FLOW###
4	3	192	0	0	0	51.700000	511.711230	57.860000	5.372400	-1	###LINE###
5	3	192	0	0	0	51.70	511.71	14.88	5.37	100	A00-B99
5	3	192	0	0	1	70.40	511.71	13.31	5.37	100	Certain
5	3	192	0	0	2	84.70	511.71	17.12	5.37	100	infectious
5	3	192	0	0	3	102.85	511.71	6.71	5.37	100	and
4	3	192	0	1	0	70.400000	517.761230	31.420400	5.372400	-1	###LINE###
5	3	192	0	1	0	70.40	517.76	15.61	5.37	100	parasitic
5	3	192	0	1	1	86.90	517.76	14.92	5.37	100	diseases
3	3	193	0	0	0	115.500000	511.711230	96.320400	11.422400	-1	###FLOW###
4	3	193	0	0	0	115.500000	511.711230	96.320400	5.372400	-1	###LINE###
5	3	193	0	0	0	115.50	511.71	8.91	5.37	100	Bệnh
5	3	193	0	0	1	125.40	511.71	12.21	5.37	100	truyền
5	3	193	0	0	2	138.60	511.71	11.22	5.37	100	nhiễm
5	3	193	0	0	3	150.70	511.71	4.31	5.37	100	và
5	3	193	0	0	4	157.85	511.71	15.43	5.37	100	A00-A09
5	3	193	0	0	5	176.55	511.71	16.96	5.37	100	Intestinal
5	3	193	0	0	6	194.70	511.71	17.12	5.37	100	infectious
4	3	193	0	1	0	115.500000	517.761230	23.522400	5.372400	-1	###LINE###
5	3	193	0	1	0	115.50	517.76	4.19	5.37	100	ký
5	3	193	0	1	1	121.00	517.76	7.26	5.37	100	sinh
5	3	193	0	1	2	129.25	517.76	9.77	5.37	100	trùng
4	3	193	0	2	0	176.550000	517.761230	14.920400	5.372400	-1	###LINE###
5	3	193	0	2	0	176.55	517.76	14.92	5.37	100	diseases
3	3	194	0	0	0	217.250000	511.711230	34.315600	11.422400	-1	###FLOW###
4	3	194	0	0	0	217.250000	511.711230	34.315600	5.372400	-1	###LINE###
5	3	194	0	0	0	217.25	511.71	8.91	5.37	100	Bệnh
5	3	194	0	0	1	227.15	511.71	12.21	5.37	100	truyền
5	3	194	0	0	2	240.35	511.71	11.22	5.37	100	nhiễm
4	3	194	0	1	0	217.250000	517.761230	20.724000	5.372400	-1	###LINE###
5	3	194	0	1	0	217.25	517.76	11.97	5.37	100	đường
5	3	194	0	1	1	230.45	517.76	7.52	5.37	100	ruột
3	3	195	0	0	0	388.850000	511.711230	7.180800	5.372400	-1	###FLOW###
4	3	195	0	0	0	388.850000	511.711230	7.180800	5.372400	-1	###LINE###
5	3	195	0	0	0	388.85	511.71	7.18	5.37	100	A08
3	3	196	0	0	0	473.000000	511.711230	7.180800	5.372400	-1	###FLOW###
4	3	196	0	0	0	473.000000	511.711230	7.180800	5.372400	-1	###LINE###
5	3	196	0	0	0	473.00	511.71	7.18	5.37	100	A08
3	3	197	0	0	0	490.050000	511.711230	7.180800	5.372400	-1	###FLOW###
4	3	197	0	0	0	490.050000	511.711230	7.180800	5.372400	-1	###LINE###
5	3	197	0	0	0	490.05	511.71	7.18	5.37	100	A08
3	3	198	0	0	0	19.250000	542.511230	4.430800	5.372400	-1	###FLOW###
4	3	198	0	0	0	19.250000	542.511230	4.430800	5.372400	-1	###LINE###
5	3	198	0	0	0	19.25	542.51	4.43	5.37	100	62
3	3	199	0	0	0	32.450000	542.511230	1.108800	5.372400	-1	###FLOW###
4	3	199	0	0	0	32.450000	542.511230	1.108800	5.372400	-1	###LINE###
5	3	199	0	0	0	32.45	542.51	1.11	5.37	100	I
3	3	200	0	0	0	51.700000	542.511230	57.860000	11.422400	-1	###FLOW###
4	3	200	0	0	0	51.700000	542.511230	57.860000	5.372400	-1	###LINE###
5	3	200	0	0	0	51.70	542.51	14.88	5.37	100	A00-B99
5	3	200	0	0	1	70.40	542.51	13.31	5.37	100	Certain
5	3	200	0	0	2	84.70	542.51	17.12	5.37	100	infectious
5	3	200	0	0	3	102.85	542.51	6.71	5.37	100	and
4	3	200	0	1	0	70.400000	548.561230	31.420400	5.372400	-1	###LINE###
5	3	200	0	1	0	70.40	548.56	15.61	5.37	100	parasitic
5	3	200	0	1	1	86.90	548.56	14.92	5.37	100	diseases
3	3	201	0	0	0	115.500000	542.511230	96.320400	11.422400	-1	###FLOW###
4	3	201	0	0	0	115.500000	542.511230	96.320400	5.372400	-1	###LINE###
5	3	201	0	0	0	115.50	542.51	8.91	5.37	100	Bệnh
5	3	201	0	0	1	125.40	542.51	12.21	5.37	100	truyền
5	3	201	0	0	2	138.60	542.51	11.22	5.37	100	nhiễm
5	3	201	0	0	3	150.70	542.51	4.31	5.37	100	và
